dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
SmallMiddle_CAR,global_gaussian,mrseql-shap,rocket,100,0.55
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,0,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,10,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,20,0.7
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,30,0.6
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,40,0.51
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,50,0.48
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,60,0.48
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,70,0.5
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,80,0.52
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,90,0.48
SmallMiddle_CAR,local_gaussian,mrseql-shap,rocket,100,0.5
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,0,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,10,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,20,0.71
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,30,0.47
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,40,0.44
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,50,0.43
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,60,0.42
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,70,0.42
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,80,0.42
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,90,0.42
SmallMiddle_CAR,local_mean,mrseql-shap,resnet,100,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,0,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,10,0.99
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,20,0.52
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,30,0.44
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,40,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,50,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,60,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,70,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,80,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,90,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,resnet,100,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,0,1.0
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,10,0.93
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,20,0.58
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,30,0.51
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,40,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,50,0.44
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,60,0.45
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,70,0.45
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,80,0.47
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,90,0.48
SmallMiddle_CAR,global_gaussian,mrseql-shap,resnet,100,0.47
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,0,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,10,0.91
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,20,0.61
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,30,0.54
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,40,0.48
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,50,0.46
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,60,0.47
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,70,0.48
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,80,0.48
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,90,0.5
SmallMiddle_CAR,local_gaussian,mrseql-shap,resnet,100,0.5
SmallMiddle_CAR,local_mean,mrseql-shap,knn,0,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,knn,10,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,knn,20,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,knn,30,0.8
SmallMiddle_CAR,local_mean,mrseql-shap,knn,40,0.66
SmallMiddle_CAR,local_mean,mrseql-shap,knn,50,0.62
SmallMiddle_CAR,local_mean,mrseql-shap,knn,60,0.61
SmallMiddle_CAR,local_mean,mrseql-shap,knn,70,0.61
SmallMiddle_CAR,local_mean,mrseql-shap,knn,80,0.6
SmallMiddle_CAR,local_mean,mrseql-shap,knn,90,0.6
SmallMiddle_CAR,local_mean,mrseql-shap,knn,100,0.58
SmallMiddle_CAR,global_mean,mrseql-shap,knn,0,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,knn,10,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,knn,20,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,knn,30,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,knn,40,0.69
SmallMiddle_CAR,global_mean,mrseql-shap,knn,50,0.63
SmallMiddle_CAR,global_mean,mrseql-shap,knn,60,0.61
SmallMiddle_CAR,global_mean,mrseql-shap,knn,70,0.62
SmallMiddle_CAR,global_mean,mrseql-shap,knn,80,0.61
SmallMiddle_CAR,global_mean,mrseql-shap,knn,90,0.61
SmallMiddle_CAR,global_mean,mrseql-shap,knn,100,0.58
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,0,1.0
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,10,1.0
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,20,0.99
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,30,0.82
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,40,0.58
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,50,0.53
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,60,0.55
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,70,0.54
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,80,0.52
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,90,0.54
SmallMiddle_CAR,global_gaussian,mrseql-shap,knn,100,0.53
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,0,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,10,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,20,0.84
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,30,0.7
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,40,0.56
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,50,0.55
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,60,0.55
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,70,0.56
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,80,0.53
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,90,0.53
SmallMiddle_CAR,local_gaussian,mrseql-shap,knn,100,0.52
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,10,0.97
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,20,0.51
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,30,0.45
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,40,0.44
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,50,0.42
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,60,0.41
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,70,0.53
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,80,0.63
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,90,0.62
SmallMiddle_CAR,local_mean,mrseql-shap,MrSEQLClassifier,100,0.58
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,10,0.95
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,20,0.43
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,30,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,40,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,50,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,60,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,70,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,80,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,90,0.42
SmallMiddle_CAR,global_mean,mrseql-shap,MrSEQLClassifier,100,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,10,0.83
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,20,0.45
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,30,0.45
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,40,0.43
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,50,0.43
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,60,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,70,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,80,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,90,0.42
SmallMiddle_CAR,global_gaussian,mrseql-shap,MrSEQLClassifier,100,0.42
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,0,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,10,0.76
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,20,0.5
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,30,0.47
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,40,0.45
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,50,0.44
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,60,0.46
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,70,0.43
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,80,0.42
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,90,0.44
SmallMiddle_CAR,local_gaussian,mrseql-shap,MrSEQLClassifier,100,0.43
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,0,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,10,1.0
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,20,0.92
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,30,0.71
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,40,0.64
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,50,0.59
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,60,0.6
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,70,0.6
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,80,0.59
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,90,0.58
SmallMiddle_CAR,local_mean,mrseql-shap,weasel,100,0.58
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,0,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,10,1.0
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,20,0.99
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,30,0.91
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,40,0.68
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,50,0.67
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,60,0.63
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,70,0.6
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,80,0.6
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,90,0.61
SmallMiddle_CAR,global_mean,mrseql-shap,weasel,100,0.58
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,0,1.0
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,10,1.0
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,20,0.95
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,30,0.81
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,40,0.63
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,50,0.58
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,60,0.58
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,70,0.55
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,80,0.51
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,90,0.55
SmallMiddle_CAR,global_gaussian,mrseql-shap,weasel,100,0.55
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,0,1.0
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,10,0.99
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,20,0.86
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,30,0.7
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,40,0.62
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,50,0.58
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,60,0.56
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,70,0.57
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,80,0.53
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,90,0.54
SmallMiddle_CAR,local_gaussian,mrseql-shap,weasel,100,0.52
