dataset,noise_type,XAI_method,Referee,threshold,metrics: acc
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,50,0.51
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,60,0.5
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,70,0.49
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,80,0.46
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,90,0.45
Moving_SmallMiddle_CAR,local_mean,lime_mrseql,resnet,100,0.44
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,0,0.7
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,10,0.7
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,20,0.7
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,30,0.7
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,40,0.7
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,50,0.7
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,60,0.66
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,70,0.6
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,80,0.48
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,90,0.44
Moving_SmallMiddle_CAR,local_mean,mrseql,resnet,100,0.44
Moving_SmallMiddle_CAR,local_mean,GS,resnet,0,0.7
Moving_SmallMiddle_CAR,local_mean,GS,resnet,10,0.65
Moving_SmallMiddle_CAR,local_mean,GS,resnet,20,0.49
Moving_SmallMiddle_CAR,local_mean,GS,resnet,30,0.47
Moving_SmallMiddle_CAR,local_mean,GS,resnet,40,0.47
Moving_SmallMiddle_CAR,local_mean,GS,resnet,50,0.46
Moving_SmallMiddle_CAR,local_mean,GS,resnet,60,0.45
Moving_SmallMiddle_CAR,local_mean,GS,resnet,70,0.45
Moving_SmallMiddle_CAR,local_mean,GS,resnet,80,0.45
Moving_SmallMiddle_CAR,local_mean,GS,resnet,90,0.44
Moving_SmallMiddle_CAR,local_mean,GS,resnet,100,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,0,0.7
Moving_SmallMiddle_CAR,local_mean,IG,resnet,10,0.62
Moving_SmallMiddle_CAR,local_mean,IG,resnet,20,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,30,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,40,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,50,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,60,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,70,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,80,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,90,0.44
Moving_SmallMiddle_CAR,local_mean,IG,resnet,100,0.44
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,0,0.7
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,10,0.69
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,20,0.53
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,30,0.48
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,40,0.46
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,50,0.45
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,60,0.45
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,70,0.45
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,80,0.45
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,90,0.44
Moving_SmallMiddle_CAR,local_mean,lime_rocket,resnet,100,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,0,0.7
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,10,0.66
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,20,0.47
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,30,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,40,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,50,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,60,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,70,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,80,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,90,0.44
Moving_SmallMiddle_CAR,local_mean,ridgecv,resnet,100,0.44
Moving_SmallMiddle_CAR,local_mean,random2020,resnet,0,0.7
